"Order ID","Customer ID","Platform","Order Date & Time","Promised Delivery (Minutes)","Actual Delivery (Minutes)","Product Category","Order Value (INR)","Items Count","Customer Feedback","Service Rating","Delivery Delay","Refund Requested"
"ORD081236","CUST0001","JioMart","2025-01-14 16:40:17","25","15","Beverages","374","4","Order was okay, nothing special.","3","No","Yes"
"ORD081237","CUST0001","Swiggy Instamart","2025-01-14 16:43:21","33","31","Fruits & Vegetables","255","4","Cold items arrived melted.","3","No","No"
"ORD081238","CUST0298","Swiggy Instamart","2025-01-14 16:44:50","32","59","Personal Care","329","3","Decent experience overall.","3","Yes","No"
"ORD081239","CUST0050","JioMart","2025-01-14 16:48:41","25","12","Dairy","571","5","Order was okay, nothing special.","3","No","No"
"ORD081240","CUST0001","Swiggy Instamart","2025-01-14 16:49:48","21","14","Grocery","995","6","Items missing from order.","3","No","No"
"ORD081241","CUST0003","Blinkit","2025-01-14 16:50:18","27","21","Dairy","410","6","Order was okay, nothing special.","4","No","Yes"
"ORD081242","CUST0001","Swiggy Instamart","2025-01-14 16:52:42","25","18","Dairy","542","4","Horrible experience, never ordering again.","2","No","No"
"ORD081243","CUST0001","Blinkit","2025-01-14 16:56:55","25","23","Dairy","268","5","Very satisfied with the service.","4","No","No"
"ORD081244","CUST0001","Blinkit","2025-01-14 16:58:01","28","18","Snacks","191","10","Not fresh, disappointed.","3","No","No"
"ORD081245","CUST0002","Swiggy Instamart","2025-01-14 16:58:09","25","15","Beverages","240","5","Items missing from order.","2","No","Yes"
"ORD081246","CUST0008","Blinkit","2025-01-14 16:58:58","37","28","Fruits & Vegetables","461","3","Great value for money.","4","No","No"
"ORD081247","CUST0001","Swiggy Instamart","2025-01-14 16:59:20","26","16","Dairy","369","2","Order was okay, nothing special.","3","No","No"
"ORD081248","CUST0001","Swiggy Instamart","2025-01-14 16:59:41","20","14","Beverages","383","7","Excellent experience!","2","No","Yes"
"ORD081249","CUST0011","Blinkit","2025-01-14 17:02:06","33","30","Fruits & Vegetables","260","4","Decent experience overall.","4","No","No"
"ORD081250","CUST0036","JioMart","2025-01-14 17:03:16","26","37","Beverages","660","5","Good quality products.","3","Yes","No"
"ORD081251","CUST0002","Blinkit","2025-01-14 17:06:05","33","26","Fruits & Vegetables","329","3","Fast delivery, great service!","4","No","No"
"ORD081252","CUST0027","JioMart","2025-01-14 17:06:13","30","27","Personal Care","1060","4","Product quality was average.","3","No","No"
"ORD081253","CUST0003","JioMart","2025-01-14 17:06:53","22","27","Beverages","679","7","Cold items arrived melted.","2","Yes","Yes"
"ORD081254","CUST0118","Swiggy Instamart","2025-01-14 17:09:46","26","20","Snacks","439","6","Very late delivery, not happy.","5","No","No"
"ORD081255","CUST0007","JioMart","2025-01-14 17:10:07","21","18","Dairy","402","3","Very satisfied with the service.","3","No","Yes"
"ORD081256","CUST0001","Blinkit","2025-01-14 17:10:11","29","23","Beverages","444","5","Cold items arrived melted.","3","No","No"
"ORD081257","CUST0001","Swiggy Instamart","2025-01-14 17:10:18","29","20","Snacks","719","12","Very satisfied with the service.","5","No","No"
"ORD081258","CUST0001","Swiggy Instamart","2025-01-14 17:13:00","34","28","Fruits & Vegetables","116","4","Smooth ordering and quick delivery.","4","No","No"
"ORD081259","CUST0001","Blinkit","2025-01-14 17:15:22","26","17","Beverages","217","4","Delivery was a little slow but acceptable.","3","No","No"
"ORD081260","CUST0001","JioMart","2025-01-14 17:15:53","32","23","Snacks","627","4","Good quality products.","5","No","No"
"ORD081261","CUST0001","Swiggy Instamart","2025-01-14 17:17:23","32","29","Snacks","486","5","Packaging could be better.","4","No","No"
"ORD081262","CUST0001","Swiggy Instamart","2025-01-14 17:17:26","21","17","Grocery","1366","6","Quick and reliable!","5","No","No"
"ORD081263","CUST0346","Blinkit","2025-01-14 17:20:05","26","18","Grocery","843","4","Very satisfied with the service.","4","No","No"
"ORD081264","CUST0009","Blinkit","2025-01-14 17:20:13","28","20","Beverages","549","8","Quick and reliable!","4","No","No"
"ORD081265","CUST0001","JioMart","2025-01-14 17:21:02","34","29","Fruits & Vegetables","252","6","Smooth ordering and quick delivery.","5","No","No"
"ORD081266","CUST0477","Blinkit","2025-01-14 17:21:53","28","24","Beverages","367","7","Order was okay, nothing special.","3","No","No"
"ORD081267","CUST0001","Swiggy Instamart","2025-01-14 17:22:09","35","30","Personal Care","849","2","Quick and reliable!","5","No","No"
"ORD081268","CUST0003","Blinkit","2025-01-14 17:22:15","27","23","Beverages","496","5","Decent experience overall.","5","No","No"
"ORD081269","CUST0002","Blinkit","2025-01-14 17:23:56","25","18","Grocery","723","5","Product quality was average.","3","No","No"
"ORD081270","CUST0006","Swiggy Instamart","2025-01-14 17:25:34","37","30","Personal Care","575","3","Easy to order, loved it!","4","No","No"
"ORD081271","CUST0066","Blinkit","2025-01-14 17:25:38","24","19","Snacks","359","11","Fast delivery, great service!","4","No","No"
"ORD081272","CUST0002","JioMart","2025-01-14 17:27:59","40","38","Fruits & Vegetables","459","8","Cold items arrived melted.","3","No","Yes"
"ORD081273","CUST0001","Swiggy Instamart","2025-01-14 17:28:44","26","23","Grocery","209","5","Packaging could be better.","5","No","No"
"ORD081274","CUST0019","Swiggy Instamart","2025-01-14 17:29:16","29","21","Snacks","488","5","Packaging could be better.","3","No","Yes"
"ORD081275","CUST0005","Swiggy Instamart","2025-01-14 17:29:16","26","20","Beverages","306","4","Wrong item delivered.","3","No","No"
"ORD081276","CUST0001","JioMart","2025-01-14 17:30:46","26","18","Dairy","305","5","Delivery was a little slow but acceptable.","3","No","No"
"ORD081277","CUST0001","JioMart","2025-01-14 17:33:03","27","20","Beverages","609","7","Fast delivery, great service!","4","No","No"
"ORD081278","CUST0001","JioMart","2025-01-14 17:34:16","31","45","Beverages","409","4","Horrible experience, never ordering again.","1","Yes","Yes"
"ORD081279","CUST0012","Swiggy Instamart","2025-01-14 17:34:27","25","19","Snacks","268","3","Good quality products.","5","No","No"
"ORD081280","CUST0002","JioMart","2025-01-14 17:35:16","36","25","Personal Care","441","2","Order was okay, nothing special.","2","No","No"
"ORD081281","CUST0001","Swiggy Instamart","2025-01-14 17:35:32","38","33","Fruits & Vegetables","289","5","Horrible experience, never ordering again.","2","No","Yes"
"ORD081282","CUST0005","Blinkit","2025-01-14 17:35:35","20","16","Grocery","396","9","Good quality products.","4","No","No"
"ORD081283","CUST0021","Swiggy Instamart","2025-01-14 17:36:04","31","28","Beverages","820","3","Delivery was a little slow but acceptable.","5","No","No"
"ORD081284","CUST0065","Blinkit","2025-01-14 17:36:38","27","25","Snacks","442","9","Will definitely order again!","4","No","No"
"ORD081285","CUST0111","Blinkit","2025-01-14 17:37:48","37","32","Fruits & Vegetables","280","1","Not fresh, disappointed.","3","No","No"
"ORD081286","CUST0001","JioMart","2025-01-14 17:38:04","32","28","Snacks","315","2","Decent experience overall.","3","No","No"
"ORD081287","CUST0004","Blinkit","2025-01-14 17:39:33","26","20","Beverages","398","2","Very satisfied with the service.","4","No","No"
"ORD081288","CUST0004","Blinkit","2025-01-14 17:41:43","27","23","Snacks","790","4","Decent experience overall.","4","No","No"
"ORD081289","CUST0003","Blinkit","2025-01-14 17:43:20","24","18","Personal Care","1143","4","Easy to order, loved it!","4","No","No"
"ORD081290","CUST0002","Swiggy Instamart","2025-01-14 17:43:30","33","27","Personal Care","856","7","Great value for money.","5","No","No"
"ORD081291","CUST0010","JioMart","2025-01-14 17:44:04","29","25","Dairy","317","4","Quick and reliable!","5","No","No"
"ORD081292","CUST0001","Swiggy Instamart","2025-01-14 17:45:58","25","15","Snacks","257","7","Product quality was average.","3","No","No"
"ORD081293","CUST0001","JioMart","2025-01-14 17:46:01","23","19","Grocery","677","8","Decent experience overall.","2","No","Yes"
"ORD081294","CUST0006","Swiggy Instamart","2025-01-14 17:46:36","28","26","Beverages","776","4","Fast delivery, great service!","4","No","No"
"ORD081295","CUST0002","JioMart","2025-01-14 17:49:44","30","28","Snacks","317","6","Decent experience overall.","5","No","No"
"ORD081296","CUST0001","JioMart","2025-01-14 17:50:15","33","29","Fruits & Vegetables","259","7","Smooth ordering and quick delivery.","4","No","No"
"ORD081297","CUST0004","Blinkit","2025-01-14 17:50:24","26","57","Snacks","287","4","Will definitely order again!","3","Yes","No"
"ORD081298","CUST0683","JioMart","2025-01-14 17:50:29","41","35","Fruits & Vegetables","371","2","Order was okay, nothing special.","4","No","No"
"ORD081299","CUST0005","Swiggy Instamart","2025-01-14 17:50:57","37","27","Personal Care","434","4","Not fresh, disappointed.","3","No","Yes"
"ORD081300","CUST0002","Blinkit","2025-01-14 17:52:39","19","12","Grocery","352","7","Smooth ordering and quick delivery.","5","No","No"
"ORD081301","CUST0033","Swiggy Instamart","2025-01-14 17:52:39","32","24","Personal Care","693","4","Very satisfied with the service.","5","No","No"
"ORD081302","CUST0002","Blinkit","2025-01-14 17:55:55","31","25","Snacks","283","6","Will definitely order again!","5","No","No"
"ORD081303","CUST0003","Swiggy Instamart","2025-01-14 17:56:14","36","28","Personal Care","819","4","Very satisfied with the service.","5","No","No"
"ORD081304","CUST0001","Blinkit","2025-01-14 17:56:19","23","17","Dairy","215","2","Excellent experience!","4","No","No"
"ORD081305","CUST0003","Swiggy Instamart","2025-01-14 17:56:41","21","18","Dairy","557","5","Packaging could be better.","3","No","No"
"ORD081306","CUST0073","Blinkit","2025-01-14 17:56:56","21","10","Grocery","554","4","Packaging could be better.","3","No","No"
"ORD081307","CUST0002","Swiggy Instamart","2025-01-14 17:57:17","36","42","Personal Care","748","3","Product quality was average.","3","Yes","No"
"ORD081308","CUST0001","Blinkit","2025-01-14 17:57:39","29","24","Dairy","290","3","Smooth ordering and quick delivery.","5","No","No"
"ORD081309","CUST0001","Blinkit","2025-01-14 17:59:50","29","22","Beverages","258","3","Good quality products.","5","No","No"
"ORD081310","CUST0001","Blinkit","2025-01-14 18:00:48","37","61","Fruits & Vegetables","235","3","Product arrived damaged.","3","Yes","No"
"ORD081311","CUST0007","Blinkit","2025-01-14 18:00:50","28","50","Snacks","276","3","Product quality was average.","3","Yes","No"
"ORD081312","CUST0001","JioMart","2025-01-14 18:00:57","23","13","Grocery","1176","6","Good quality products.","3","No","No"
"ORD081313","CUST0009","Blinkit","2025-01-14 18:01:47","30","25","Beverages","623","5","Fast delivery, great service!","5","No","No"
"ORD081314","CUST0007","JioMart","2025-01-14 18:03:24","30","20","Fruits & Vegetables","1413","5","Smooth ordering and quick delivery.","5","No","No"
"ORD081315","CUST4489","Blinkit","2025-01-14 18:04:06","21","13","Grocery","1683","8","Very satisfied with the service.","4","No","No"
"ORD081316","CUST0016","Swiggy Instamart","2025-01-14 18:04:55","21","14","Grocery","630","8","Very satisfied with the service.","4","No","No"
"ORD081317","CUST0005","Swiggy Instamart","2025-01-14 18:05:08","17","31","Grocery","444","5","Decent experience overall.","3","Yes","No"
"ORD081318","CUST0112","Blinkit","2025-01-14 18:05:13","41","59","Fruits & Vegetables","470","5","Smooth ordering and quick delivery.","4","Yes","No"
"ORD081319","CUST0001","Swiggy Instamart","2025-01-14 18:05:37","36","30","Personal Care","657","2","Good quality products.","4","No","No"
"ORD081320","CUST0001","Swiggy Instamart","2025-01-14 18:07:44","24","19","Grocery","226","4","Very satisfied with the service.","4","No","No"
"ORD081321","CUST0005","Blinkit","2025-01-14 18:08:17","34","30","Personal Care","736","5","Horrible experience, never ordering again.","5","No","No"
"ORD081322","CUST0029","JioMart","2025-01-14 18:08:19","40","32","Fruits & Vegetables","485","7","Not fresh, disappointed.","3","No","No"
"ORD081323","CUST0048","JioMart","2025-01-14 18:09:08","18","13","Dairy","304","2","Quick and reliable!","4","No","No"
"ORD081324","CUST0003","JioMart","2025-01-14 18:09:25","36","27","Fruits & Vegetables","351","2","Excellent experience!","3","No","No"
"ORD081325","CUST2743","Swiggy Instamart","2025-01-14 18:10:19","25","13","Snacks","400","3","Good quality products.","5","No","No"
"ORD081326","CUST0003","Blinkit","2025-01-14 18:14:28","17","9","Grocery","614","5","Very satisfied with the service.","5","No","No"
"ORD081327","CUST0004","Swiggy Instamart","2025-01-14 18:14:55","35","46","Personal Care","359","4","Delivery was a little slow but acceptable.","4","Yes","No"
"ORD081328","CUST0001","Blinkit","2025-01-14 18:15:44","30","36","Snacks","537","3","Delivery was a little slow but acceptable.","2","Yes","Yes"
"ORD081329","CUST0193","Blinkit","2025-01-14 18:15:46","37","33","Personal Care","675","4","Good quality products.","4","No","No"
"ORD081330","CUST0001","JioMart","2025-01-14 18:15:59","31","24","Fruits & Vegetables","799","4","Smooth ordering and quick delivery.","4","No","No"
"ORD081331","CUST0001","Swiggy Instamart","2025-01-14 18:17:17","19","16","Grocery","486","6","Good quality products.","5","No","No"
"ORD081332","CUST0027","Blinkit","2025-01-14 18:17:28","31","24","Fruits & Vegetables","313","3","Easy to order, loved it!","4","No","No"
"ORD081333","CUST0001","Blinkit","2025-01-14 18:18:54","33","27","Personal Care","293","6","Delivery was a little slow but acceptable.","4","No","No"
"ORD081334","CUST0020","JioMart","2025-01-14 18:19:34","27","36","Beverages","269","6","Very late delivery, not happy.","1","Yes","Yes"
"ORD081335","CUST0001","Swiggy Instamart","2025-01-14 18:20:19","20","12","Grocery","723","5","Not fresh, disappointed.","2","No","Yes"
"ORD081336","CUST0013","JioMart","2025-01-14 18:21:04","34","69","Personal Care","775","1","Good quality products.","3","Yes","No"
"ORD081337","CUST0022","Swiggy Instamart","2025-01-14 18:21:10","25","18","Beverages","580","6","Cold items arrived melted.","3","No","No"
"ORD081338","CUST0003","Blinkit","2025-01-14 18:21:40","33","28","Personal Care","591","4","Very satisfied with the service.","4","No","No"
"ORD081339","CUST0001","Blinkit","2025-01-14 18:22:06","19","13","Grocery","230","2","Easy to order, loved it!","5","No","No"
"ORD081340","CUST0003","Blinkit","2025-01-14 18:22:17","30","24","Snacks","670","5","Will definitely order again!","4","No","No"
"ORD081341","CUST0001","Swiggy Instamart","2025-01-14 18:22:19","35","27","Personal Care","1223","3","Great value for money.","4","No","No"
"ORD081342","CUST0001","Swiggy Instamart","2025-01-14 18:22:55","21","26","Beverages","717","5","Not fresh, disappointed.","2","Yes","Yes"
"ORD081343","CUST0003","JioMart","2025-01-14 18:23:23","23","20","Snacks","179","3","Product arrived damaged.","2","No","Yes"
"ORD081344","CUST0003","Swiggy Instamart","2025-01-14 18:25:28","27","39","Dairy","189","8","Product quality was average.","1","Yes","Yes"
"ORD081345","CUST0001","Swiggy Instamart","2025-01-14 18:26:42","28","12","Personal Care","554","3","Fast delivery, great service!","5","No","No"
"ORD081346","CUST0001","Swiggy Instamart","2025-01-14 18:26:49","27","20","Personal Care","422","3","Wrong item delivered.","1","No","No"
"ORD081347","CUST0001","Blinkit","2025-01-14 18:27:11","21","10","Dairy","608","3","Good quality products.","3","No","No"
"ORD081348","CUST0001","Blinkit","2025-01-14 18:28:22","30","26","Beverages","252","6","Wrong item delivered.","3","No","No"
"ORD081349","CUST0001","Swiggy Instamart","2025-01-14 18:29:35","24","15","Beverages","355","4","Delivery was a little slow but acceptable.","3","No","No"
"ORD081350","CUST0001","JioMart","2025-01-14 18:29:44","21","18","Beverages","292","1","Decent experience overall.","5","No","No"
"ORD081351","CUST0007","Blinkit","2025-01-14 18:29:49","26","22","Dairy","250","9","Fast delivery, great service!","4","No","No"
"ORD081352","CUST0001","Blinkit","2025-01-14 18:30:43","33","31","Personal Care","945","2","Not fresh, disappointed.","1","No","Yes"
"ORD081353","CUST0001","JioMart","2025-01-14 18:30:46","35","33","Fruits & Vegetables","422","3","Excellent experience!","5","No","No"
