Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD078380,CUST8595,Blinkit,56:29.5,30,Grocery,236,Very satisfied with the service.,5,No,No
ORD078381,CUST3626,Blinkit,12:29.5,20,Personal Care,1888,"Not fresh, disappointed.",2,No,Yes
ORD078382,CUST8478,Swiggy Instamart,10:29.5,20,Grocery,339,"Very late delivery, not happy.",2,No,Yes
ORD078383,CUST5657,Swiggy Instamart,42:29.5,30,Personal Care,1979,Wrong item delivered.,1,No,Yes
ORD078384,CUST4553,Blinkit,02:29.5,29,Fruits & Vegetables,342,Wrong item delivered.,1,No,Yes
ORD078385,CUST6502,Swiggy Instamart,32:29.5,25,Grocery,1395,"Not fresh, disappointed.",2,No,Yes
ORD078386,CUST9355,Blinkit,19:29.5,12,Beverages,404,"Easy to order, loved it!",5,No,No
ORD078387,CUST6953,Blinkit,18:29.5,51,Dairy,690,Wrong item delivered.,1,Yes,Yes
ORD078388,CUST7301,Blinkit,36:29.5,35,Beverages,433,"Very late delivery, not happy.",2,No,Yes
ORD078389,CUST4464,Blinkit,30:29.5,20,Beverages,985,Excellent experience!,5,No,No
ORD078390,CUST3088,Blinkit,56:29.5,30,Dairy,671,Very satisfied with the service.,5,No,No
ORD078391,CUST9235,Blinkit,27:29.5,23,Personal Care,998,"Very late delivery, not happy.",2,No,Yes
ORD078392,CUST9015,Blinkit,06:29.5,30,Snacks,248,"Horrible experience, never ordering again.",1,No,Yes
ORD078393,CUST5351,JioMart,53:29.5,37,Fruits & Vegetables,550,Good quality products.,4,No,No
ORD078394,CUST5026,JioMart,03:29.5,22,Dairy,149,Good quality products.,4,No,No
ORD078395,CUST5745,Swiggy Instamart,48:29.5,40,Personal Care,1298,Quick and reliable!,5,No,No
ORD078396,CUST3242,Swiggy Instamart,42:29.5,25,Dairy,415,Excellent experience!,5,No,No
ORD078397,CUST1855,JioMart,02:29.5,25,Beverages,617,"Fast delivery, great service!",5,No,No
ORD078398,CUST6418,JioMart,19:29.5,28,Dairy,222,Packaging could be better.,3,No,No
ORD078399,CUST1275,JioMart,42:29.5,39,Grocery,511,"Fast delivery, great service!",5,No,No
ORD078400,CUST3668,Swiggy Instamart,24:29.5,11,Personal Care,386,"Very late delivery, not happy.",2,No,Yes
ORD078401,CUST5688,Blinkit,58:29.5,41,Dairy,358,Good quality products.,4,Yes,No
ORD078402,CUST1907,Swiggy Instamart,35:29.5,31,Snacks,233,Excellent experience!,5,No,No
ORD078403,CUST1084,Blinkit,45:29.5,24,Beverages,928,"Not fresh, disappointed.",2,No,Yes
ORD078404,CUST6783,Blinkit,44:29.5,48,Personal Care,382,Good quality products.,4,Yes,No
ORD078405,CUST1672,Swiggy Instamart,04:29.5,23,Grocery,339,"Horrible experience, never ordering again.",1,No,Yes
ORD078406,CUST4453,Blinkit,35:29.5,34,Personal Care,542,Very satisfied with the service.,5,No,No
ORD078407,CUST5671,Swiggy Instamart,36:29.5,15,Snacks,256,Packaging could be better.,3,No,No
ORD078408,CUST6699,JioMart,49:29.5,30,Grocery,327,Wrong item delivered.,1,No,Yes
ORD078409,CUST1931,JioMart,05:29.5,18,Grocery,630,Wrong item delivered.,1,No,Yes
ORD078410,CUST4210,Swiggy Instamart,54:29.5,41,Beverages,751,Wrong item delivered.,1,Yes,Yes
ORD078411,CUST8402,Swiggy Instamart,33:29.5,23,Grocery,1478,Very satisfied with the service.,5,No,No
ORD078412,CUST4819,Swiggy Instamart,12:29.5,37,Personal Care,133,"Fast delivery, great service!",5,No,No
ORD078413,CUST7111,Swiggy Instamart,50:29.5,31,Snacks,483,"Very late delivery, not happy.",2,No,Yes
ORD078414,CUST1202,Blinkit,24:29.5,38,Beverages,498,Excellent experience!,5,No,No
ORD078415,CUST3943,JioMart,11:29.5,31,Dairy,667,Very satisfied with the service.,5,No,No
ORD078416,CUST7291,Swiggy Instamart,41:29.5,30,Dairy,747,"Easy to order, loved it!",5,No,No
ORD078417,CUST3826,Swiggy Instamart,08:29.5,23,Snacks,434,"Easy to order, loved it!",5,No,No
ORD078418,CUST6619,JioMart,46:29.5,22,Grocery,1494,Wrong item delivered.,1,No,Yes
ORD078419,CUST3653,Swiggy Instamart,30:29.5,34,Beverages,549,"Not fresh, disappointed.",2,No,Yes
ORD078420,CUST7977,JioMart,17:29.5,38,Personal Care,1399,"Very late delivery, not happy.",2,No,Yes
ORD078421,CUST2112,JioMart,29:29.5,39,Dairy,222,Wrong item delivered.,1,No,Yes
ORD078422,CUST8728,Swiggy Instamart,05:29.5,34,Personal Care,407,"Fast delivery, great service!",5,No,No
ORD078423,CUST7086,Blinkit,06:29.5,31,Snacks,167,Excellent experience!,5,No,No
ORD078424,CUST2370,Swiggy Instamart,13:29.5,36,Fruits & Vegetables,672,Packaging could be better.,3,No,No
ORD078425,CUST7004,Blinkit,16:29.5,21,Snacks,297,"Very late delivery, not happy.",2,No,Yes
ORD078426,CUST5185,Swiggy Instamart,09:29.5,20,Snacks,334,"Very late delivery, not happy.",2,No,Yes
ORD078427,CUST2423,Blinkit,01:29.5,18,Personal Care,544,"Not fresh, disappointed.",2,No,Yes
ORD078428,CUST9571,JioMart,44:29.5,27,Snacks,445,"Horrible experience, never ordering again.",1,No,Yes
ORD078429,CUST9914,JioMart,55:29.5,41,Personal Care,1365,"Easy to order, loved it!",5,Yes,No
ORD078430,CUST3227,Swiggy Instamart,58:29.5,42,Grocery,990,"Horrible experience, never ordering again.",1,Yes,Yes
ORD078431,CUST3912,Swiggy Instamart,11:29.5,27,Personal Care,1629,Very satisfied with the service.,5,No,No
ORD078432,CUST9311,Blinkit,30:29.5,38,Snacks,166,Packaging could be better.,3,No,No
ORD078433,CUST8398,Blinkit,27:29.5,23,Fruits & Vegetables,635,Quick and reliable!,5,No,No
ORD078434,CUST1524,Blinkit,39:29.5,17,Snacks,92,Very satisfied with the service.,5,No,No
ORD078435,CUST1902,Blinkit,18:29.5,24,Snacks,179,Excellent experience!,5,No,No
ORD078436,CUST3339,Blinkit,17:29.5,32,Beverages,987,"Horrible experience, never ordering again.",1,No,Yes
ORD078437,CUST2111,Swiggy Instamart,51:29.5,28,Fruits & Vegetables,324,Very satisfied with the service.,5,No,No
ORD078438,CUST4566,JioMart,06:29.5,47,Grocery,705,Packaging could be better.,3,Yes,No
ORD078439,CUST8033,Blinkit,02:29.5,28,Beverages,204,Items missing from order.,2,No,Yes
ORD078440,CUST2440,JioMart,43:29.5,23,Snacks,239,Very satisfied with the service.,5,No,No
ORD078441,CUST4540,JioMart,25:29.5,32,Beverages,594,"Fast delivery, great service!",5,No,No
ORD078442,CUST3788,Swiggy Instamart,27:29.5,37,Beverages,530,"Horrible experience, never ordering again.",1,No,Yes
ORD078443,CUST4413,Blinkit,33:29.5,28,Grocery,723,"Not fresh, disappointed.",2,No,Yes
ORD078444,CUST3539,Blinkit,31:29.5,9,Beverages,133,Excellent experience!,5,No,No
ORD078445,CUST4544,Blinkit,34:29.5,16,Snacks,415,Items missing from order.,2,No,Yes
ORD078446,CUST9271,Blinkit,57:29.5,35,Dairy,637,Delivery person was rude.,2,No,Yes
ORD078447,CUST8278,Swiggy Instamart,43:29.5,37,Fruits & Vegetables,264,Wrong item delivered.,1,No,Yes
ORD078448,CUST5589,Swiggy Instamart,16:29.5,42,Beverages,675,Excellent experience!,5,Yes,No
ORD078449,CUST5744,Blinkit,54:29.5,42,Snacks,472,Excellent experience!,5,Yes,No
ORD078450,CUST6378,Blinkit,11:29.5,36,Dairy,184,Excellent experience!,5,No,No
ORD078451,CUST2554,JioMart,28:29.5,31,Snacks,400,"Very late delivery, not happy.",2,No,Yes
ORD078452,CUST3630,JioMart,16:29.5,47,Grocery,429,Items missing from order.,2,Yes,Yes
ORD078453,CUST3399,Blinkit,14:29.5,29,Personal Care,409,Items missing from order.,2,No,Yes
ORD078454,CUST8653,Blinkit,21:29.5,41,Grocery,273,"Not fresh, disappointed.",2,Yes,Yes
ORD078455,CUST7889,JioMart,01:29.5,17,Fruits & Vegetables,427,Very satisfied with the service.,5,No,No
ORD078456,CUST1043,JioMart,18:29.5,20,Personal Care,620,"Not fresh, disappointed.",2,No,Yes
ORD078457,CUST8385,Blinkit,08:29.5,33,Snacks,499,"Horrible experience, never ordering again.",1,No,Yes
ORD078458,CUST9752,JioMart,17:29.5,24,Grocery,1062,Items missing from order.,2,No,Yes
ORD078459,CUST7864,Swiggy Instamart,08:29.5,33,Beverages,263,Items missing from order.,2,No,Yes
ORD078460,CUST8033,JioMart,11:29.5,40,Dairy,607,"Very late delivery, not happy.",2,No,Yes
ORD078461,CUST1122,Blinkit,36:29.5,22,Snacks,234,Good quality products.,4,No,No
ORD078462,CUST8323,Swiggy Instamart,58:29.5,23,Beverages,582,Quick and reliable!,5,No,No
ORD078463,CUST7608,Swiggy Instamart,34:29.5,6,Personal Care,1822,"Fast delivery, great service!",5,No,No
ORD078464,CUST5761,JioMart,25:29.5,29,Snacks,211,"Horrible experience, never ordering again.",1,No,Yes
ORD078465,CUST5728,Blinkit,21:29.5,34,Dairy,183,Quick and reliable!,5,No,No
ORD078466,CUST3080,JioMart,08:29.5,33,Beverages,377,"Very late delivery, not happy.",2,No,Yes
ORD078467,CUST1057,JioMart,29:29.5,33,Beverages,990,Packaging could be better.,3,No,No
ORD078468,CUST8436,JioMart,45:29.5,32,Snacks,373,"Very late delivery, not happy.",2,No,Yes
ORD078469,CUST1615,Swiggy Instamart,38:29.5,32,Snacks,149,"Fast delivery, great service!",5,No,No
ORD078470,CUST9089,JioMart,25:29.5,29,Grocery,757,Wrong item delivered.,1,No,Yes
ORD078471,CUST9014,JioMart,41:29.5,33,Snacks,336,Packaging could be better.,3,No,No
ORD078472,CUST2686,JioMart,29:29.5,38,Beverages,496,Very satisfied with the service.,5,No,No
ORD078473,CUST4788,JioMart,16:29.5,8,Fruits & Vegetables,395,Very satisfied with the service.,5,No,No
ORD078474,CUST7072,Blinkit,02:29.5,33,Snacks,415,Wrong item delivered.,1,No,Yes
ORD078475,CUST3555,Blinkit,18:29.5,34,Dairy,269,Items missing from order.,2,No,Yes
ORD078476,CUST4845,Blinkit,32:29.5,18,Snacks,93,"Fast delivery, great service!",5,No,No
ORD078477,CUST5043,Swiggy Instamart,03:29.5,17,Fruits & Vegetables,656,"Easy to order, loved it!",5,No,No
ORD078478,CUST2442,Blinkit,40:29.5,42,Fruits & Vegetables,254,"Easy to order, loved it!",5,Yes,No
ORD078479,CUST3866,JioMart,16:29.5,42,Personal Care,1966,Excellent experience!,5,Yes,No
ORD078480,CUST9964,JioMart,59:29.5,33,Personal Care,1322,"Very late delivery, not happy.",2,No,Yes
ORD078481,CUST9197,Blinkit,23:29.5,19,Grocery,227,"Fast delivery, great service!",5,No,No
ORD078482,CUST6182,Swiggy Instamart,31:29.5,40,Snacks,136,Good quality products.,4,No,No
ORD078483,CUST2915,Swiggy Instamart,31:29.5,34,Snacks,155,Excellent experience!,5,No,No
ORD078484,CUST2453,Swiggy Instamart,53:29.5,35,Fruits & Vegetables,505,"Horrible experience, never ordering again.",1,No,Yes
ORD078485,CUST9324,JioMart,54:29.5,12,Snacks,461,Quick and reliable!,5,No,No
ORD078486,CUST8042,Blinkit,24:29.5,37,Personal Care,918,"Horrible experience, never ordering again.",1,No,Yes
ORD078487,CUST1045,Swiggy Instamart,36:29.5,40,Fruits & Vegetables,185,Good quality products.,4,No,No
ORD078488,CUST6688,JioMart,08:29.5,29,Personal Care,263,Delivery person was rude.,2,No,Yes
ORD078489,CUST5405,Swiggy Instamart,27:29.5,23,Fruits & Vegetables,470,"Fast delivery, great service!",5,No,No
ORD078490,CUST3087,Swiggy Instamart,25:29.5,27,Fruits & Vegetables,479,Excellent experience!,5,No,No
ORD078491,CUST4268,Blinkit,44:29.5,28,Dairy,505,Items missing from order.,2,No,Yes
ORD078492,CUST2232,JioMart,58:29.5,26,Personal Care,235,Good quality products.,4,No,No
ORD078493,CUST2656,Swiggy Instamart,04:29.5,39,Snacks,488,Delivery person was rude.,2,No,Yes
ORD078494,CUST3699,JioMart,37:29.5,12,Fruits & Vegetables,126,Good quality products.,4,No,No
ORD078495,CUST7178,Swiggy Instamart,31:29.5,25,Personal Care,1871,Excellent experience!,5,No,No
ORD078496,CUST3297,Blinkit,38:29.5,29,Snacks,498,Items missing from order.,2,No,Yes
ORD078497,CUST6790,Swiggy Instamart,35:29.5,26,Beverages,969,"Easy to order, loved it!",5,No,No
ORD078498,CUST8373,Blinkit,17:29.5,19,Fruits & Vegetables,79,Delivery person was rude.,2,No,Yes
ORD078499,CUST5433,Swiggy Instamart,32:29.5,31,Snacks,76,"Not fresh, disappointed.",2,No,Yes
ORD078500,CUST9403,Blinkit,05:29.5,43,Fruits & Vegetables,615,Delivery person was rude.,2,Yes,Yes
ORD078501,CUST5600,Swiggy Instamart,11:29.5,20,Personal Care,132,Packaging could be better.,3,No,No
ORD078502,CUST7478,Swiggy Instamart,08:29.5,56,Beverages,347,Excellent experience!,5,Yes,No
ORD078503,CUST7581,Swiggy Instamart,51:29.5,32,Fruits & Vegetables,59,Quick and reliable!,5,No,No
ORD078504,CUST9097,JioMart,18:29.5,34,Beverages,590,Wrong item delivered.,1,No,Yes
ORD078505,CUST6004,JioMart,22:29.5,30,Snacks,226,Quick and reliable!,5,No,No
ORD078506,CUST7330,Swiggy Instamart,45:29.5,26,Snacks,90,Packaging could be better.,3,No,No
ORD078507,CUST6332,JioMart,21:29.5,24,Personal Care,653,Items missing from order.,2,No,Yes
ORD078508,CUST6604,JioMart,15:29.5,26,Fruits & Vegetables,68,"Very late delivery, not happy.",2,No,Yes
ORD078509,CUST1394,Swiggy Instamart,02:29.5,30,Beverages,646,Good quality products.,4,No,No
ORD078510,CUST6944,Swiggy Instamart,59:29.5,27,Snacks,228,Excellent experience!,5,No,No
ORD078511,CUST8395,Swiggy Instamart,05:29.5,39,Fruits & Vegetables,413,Wrong item delivered.,1,No,Yes
ORD078512,CUST6133,JioMart,26:29.5,20,Snacks,374,Excellent experience!,5,No,No
ORD078513,CUST2032,JioMart,42:29.5,16,Personal Care,945,Delivery person was rude.,2,No,Yes
ORD078514,CUST5370,JioMart,31:29.5,41,Beverages,136,Wrong item delivered.,1,Yes,Yes
ORD078515,CUST4803,Swiggy Instamart,46:29.5,35,Personal Care,1297,Good quality products.,4,No,No
ORD078516,CUST5169,JioMart,55:29.5,26,Personal Care,1299,"Fast delivery, great service!",5,No,No
ORD078517,CUST3095,JioMart,10:29.5,17,Grocery,597,"Horrible experience, never ordering again.",1,No,Yes
ORD078518,CUST6508,Blinkit,23:29.5,27,Beverages,455,Quick and reliable!,5,No,No
ORD078519,CUST5535,Blinkit,23:29.5,18,Dairy,570,Quick and reliable!,5,No,No
ORD078520,CUST9213,Swiggy Instamart,40:29.5,17,Beverages,888,Wrong item delivered.,1,No,Yes
ORD078521,CUST3307,Swiggy Instamart,57:29.5,52,Fruits & Vegetables,194,Good quality products.,4,Yes,No
ORD078522,CUST6224,JioMart,11:29.5,34,Snacks,277,Items missing from order.,2,No,Yes
ORD078523,CUST1144,Blinkit,04:29.5,18,Fruits & Vegetables,549,"Horrible experience, never ordering again.",1,No,Yes
ORD078524,CUST9777,Blinkit,17:29.5,30,Beverages,780,Excellent experience!,5,No,No
ORD078525,CUST6971,Swiggy Instamart,32:29.5,26,Fruits & Vegetables,144,"Easy to order, loved it!",5,No,No
ORD078526,CUST2030,JioMart,50:29.5,31,Personal Care,699,Very satisfied with the service.,5,No,No
ORD078527,CUST2299,Swiggy Instamart,19:29.5,9,Beverages,923,Quick and reliable!,5,No,No
ORD078528,CUST6904,JioMart,19:29.5,43,Personal Care,1804,Items missing from order.,2,Yes,Yes
ORD078529,CUST6018,Blinkit,30:29.5,36,Beverages,400,Packaging could be better.,3,No,No
ORD078530,CUST5346,JioMart,56:29.5,21,Fruits & Vegetables,481,Packaging could be better.,3,No,No
ORD078531,CUST8378,Blinkit,45:29.5,27,Snacks,75,Wrong item delivered.,1,No,Yes
ORD078532,CUST7123,Blinkit,30:29.5,7,Personal Care,1261,"Not fresh, disappointed.",2,No,Yes
ORD078533,CUST1138,Blinkit,47:29.5,38,Dairy,734,"Easy to order, loved it!",5,No,No
ORD078534,CUST5852,Swiggy Instamart,08:29.5,35,Dairy,717,Wrong item delivered.,1,No,Yes
ORD078535,CUST7931,Swiggy Instamart,53:29.5,26,Fruits & Vegetables,431,Very satisfied with the service.,5,No,No
ORD078536,CUST7077,Swiggy Instamart,14:29.5,18,Dairy,301,Delivery person was rude.,2,No,Yes
ORD078537,CUST4531,JioMart,50:29.5,53,Dairy,450,"Easy to order, loved it!",5,Yes,No
ORD078538,CUST5192,Swiggy Instamart,02:29.5,39,Dairy,606,"Not fresh, disappointed.",2,No,Yes
ORD078539,CUST3800,Blinkit,12:29.5,27,Beverages,338,Packaging could be better.,3,No,No
ORD078540,CUST6586,Swiggy Instamart,50:29.5,27,Beverages,961,Delivery person was rude.,2,No,Yes
ORD078541,CUST5920,Blinkit,18:29.5,39,Snacks,280,Delivery person was rude.,2,No,Yes
ORD078542,CUST3502,Swiggy Instamart,43:29.5,34,Beverages,882,Excellent experience!,5,No,No
ORD078543,CUST3468,JioMart,47:29.5,32,Personal Care,301,Excellent experience!,5,No,No
ORD078544,CUST9210,JioMart,41:29.5,33,Grocery,782,Quick and reliable!,5,No,No
ORD078545,CUST1380,Blinkit,19:29.5,10,Personal Care,1080,Items missing from order.,2,No,Yes
ORD078546,CUST4738,Swiggy Instamart,01:29.5,23,Grocery,1251,Good quality products.,4,No,No
ORD078547,CUST3508,Swiggy Instamart,46:29.5,19,Dairy,529,"Fast delivery, great service!",5,No,No
ORD078548,CUST7901,Blinkit,07:29.5,13,Fruits & Vegetables,226,"Not fresh, disappointed.",2,No,Yes
ORD078549,CUST1046,JioMart,14:29.5,24,Beverages,814,"Horrible experience, never ordering again.",1,No,Yes
ORD078550,CUST3785,Swiggy Instamart,30:29.5,34,Grocery,748,Good quality products.,4,No,No
ORD078551,CUST8863,Swiggy Instamart,39:29.5,33,Snacks,306,Excellent experience!,5,No,No
ORD078552,CUST5741,Swiggy Instamart,25:29.5,24,Dairy,387,"Easy to order, loved it!",5,No,No
ORD078553,CUST1398,JioMart,29:29.5,16,Personal Care,1721,"Horrible experience, never ordering again.",1,No,Yes
ORD078554,CUST6286,Swiggy Instamart,48:29.5,31,Beverages,133,Excellent experience!,5,No,No
ORD078555,CUST8472,JioMart,40:29.5,27,Personal Care,1336,Very satisfied with the service.,5,No,No
ORD078556,CUST7948,Swiggy Instamart,06:29.5,40,Fruits & Vegetables,558,"Not fresh, disappointed.",2,No,Yes
ORD078557,CUST8366,JioMart,40:29.5,31,Personal Care,1462,Items missing from order.,2,No,Yes
ORD078558,CUST4238,Blinkit,27:29.5,30,Snacks,211,"Easy to order, loved it!",5,No,No
ORD078559,CUST4392,JioMart,57:29.5,38,Dairy,511,"Easy to order, loved it!",5,No,No
ORD078560,CUST6646,Blinkit,37:29.5,37,Beverages,756,"Not fresh, disappointed.",2,No,Yes
ORD078561,CUST3671,Swiggy Instamart,46:29.5,30,Personal Care,1889,Quick and reliable!,5,No,No
ORD078562,CUST1587,Swiggy Instamart,31:29.5,44,Personal Care,1800,"Very late delivery, not happy.",2,Yes,Yes
ORD078563,CUST2635,Swiggy Instamart,51:29.5,45,Grocery,432,Items missing from order.,2,Yes,Yes
ORD078564,CUST9514,Blinkit,00:29.5,29,Snacks,59,Excellent experience!,5,No,No
ORD078565,CUST8442,Swiggy Instamart,33:29.5,24,Grocery,873,Quick and reliable!,5,No,No
ORD078566,CUST7465,JioMart,05:29.5,30,Snacks,463,"Horrible experience, never ordering again.",1,No,Yes
ORD078567,CUST2472,JioMart,07:29.5,28,Personal Care,783,Excellent experience!,5,No,No
ORD078568,CUST2394,Blinkit,11:29.5,28,Snacks,489,Very satisfied with the service.,5,No,No
ORD078569,CUST1848,JioMart,30:29.5,27,Fruits & Vegetables,130,Delivery person was rude.,2,No,Yes
ORD078570,CUST8320,Blinkit,49:29.5,20,Beverages,713,"Fast delivery, great service!",5,No,No
ORD078571,CUST8092,Blinkit,20:29.5,28,Grocery,1255,"Very late delivery, not happy.",2,No,Yes
ORD078572,CUST4281,Swiggy Instamart,06:29.5,19,Beverages,961,"Very late delivery, not happy.",2,No,Yes
ORD078573,CUST1634,Blinkit,42:29.5,28,Fruits & Vegetables,161,"Horrible experience, never ordering again.",1,No,Yes
ORD078574,CUST3679,JioMart,14:29.5,37,Grocery,1286,Wrong item delivered.,1,No,Yes
ORD078575,CUST9490,JioMart,10:29.5,21,Snacks,382,Wrong item delivered.,1,No,Yes
ORD078576,CUST7925,Swiggy Instamart,08:29.5,29,Beverages,267,Very satisfied with the service.,5,No,No
ORD078577,CUST7957,Blinkit,09:29.5,43,Fruits & Vegetables,416,Good quality products.,4,Yes,No
ORD078578,CUST6632,Swiggy Instamart,31:29.5,5,Fruits & Vegetables,484,"Not fresh, disappointed.",2,No,Yes
ORD078579,CUST4993,Swiggy Instamart,32:29.5,28,Fruits & Vegetables,245,Quick and reliable!,5,No,No
ORD078580,CUST6975,Swiggy Instamart,06:29.5,37,Grocery,946,"Easy to order, loved it!",5,No,No
ORD078581,CUST2255,Swiggy Instamart,09:29.5,32,Personal Care,330,Items missing from order.,2,No,Yes
ORD078582,CUST6803,Swiggy Instamart,02:29.5,20,Personal Care,726,Excellent experience!,5,No,No
ORD078583,CUST8614,Blinkit,28:29.5,18,Grocery,573,Quick and reliable!,5,No,No
ORD078584,CUST2749,JioMart,43:29.5,17,Dairy,655,Excellent experience!,5,No,No
ORD078585,CUST8259,Blinkit,55:29.5,32,Dairy,216,"Fast delivery, great service!",5,No,No
ORD078586,CUST3592,Blinkit,21:29.5,36,Personal Care,1658,Packaging could be better.,3,No,No
ORD078587,CUST2318,Swiggy Instamart,29:29.5,39,Dairy,373,Items missing from order.,2,No,Yes
ORD078588,CUST5351,JioMart,39:29.5,40,Personal Care,639,"Very late delivery, not happy.",2,No,Yes
ORD078589,CUST9527,Blinkit,22:29.5,34,Beverages,283,"Very late delivery, not happy.",2,No,Yes
ORD078590,CUST7557,Blinkit,06:29.5,31,Fruits & Vegetables,509,"Horrible experience, never ordering again.",1,No,Yes
ORD078591,CUST9779,JioMart,00:29.5,27,Personal Care,1796,"Easy to order, loved it!",5,No,No
ORD078592,CUST3696,Blinkit,56:29.5,14,Grocery,714,Excellent experience!,5,No,No
ORD078593,CUST4856,JioMart,36:29.5,21,Dairy,475,Good quality products.,4,No,No
ORD078594,CUST6854,Blinkit,07:29.5,34,Snacks,145,Excellent experience!,5,No,No
ORD078595,CUST6650,Swiggy Instamart,44:29.5,21,Grocery,1107,"Fast delivery, great service!",5,No,No
ORD078596,CUST2977,JioMart,43:29.5,19,Grocery,1257,Items missing from order.,2,No,Yes
ORD078597,CUST6649,Blinkit,50:29.5,14,Snacks,112,"Easy to order, loved it!",5,No,No
ORD078598,CUST2667,Blinkit,45:29.5,18,Fruits & Vegetables,639,"Horrible experience, never ordering again.",1,No,Yes
ORD078599,CUST1477,JioMart,07:29.5,28,Fruits & Vegetables,402,"Fast delivery, great service!",5,No,No
ORD078600,CUST5015,JioMart,55:29.5,24,Personal Care,1183,Delivery person was rude.,2,No,Yes
ORD078601,CUST5134,JioMart,27:29.5,21,Grocery,914,Packaging could be better.,3,No,No
ORD078602,CUST7621,JioMart,22:29.5,22,Fruits & Vegetables,529,"Horrible experience, never ordering again.",1,No,Yes
ORD078603,CUST7930,JioMart,01:29.5,30,Dairy,129,"Fast delivery, great service!",5,No,No
ORD078604,CUST8179,JioMart,57:29.5,24,Grocery,860,Items missing from order.,2,No,Yes
ORD078605,CUST4867,Swiggy Instamart,36:29.5,34,Snacks,470,Items missing from order.,2,No,Yes
